,ID,Number,LargestIntensity,Origin Time,Location,Latitude,longtitude,Depth,Magnitude,Link
126,20210819233432,089,4,2021-08-19 23:34:32,花蓮縣政府南南東方  2.4  公里 (位於花蓮縣近海),23.97,121.62,5.0,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081923343240089
127,20210819231250,088,4,2021-08-19 23:12:50,花蓮縣政府南南西方  4.9  公里 (位於花蓮縣吉安鄉),23.95,121.6,5.0,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081923125042088
128,20210819160423,000,4,2021-08-19 16:04:23,花蓮縣政府南方  6.2  公里 (位於花蓮縣近海),23.94,121.62,5.0,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081916042335
129,20210819155055,087,4,2021-08-19 15:50:55,花蓮縣政府南南東方  6.0  公里 (位於花蓮縣近海),23.94,121.63,5.0,4.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081915505545087
130,20210819154639,000,4,2021-08-19 15:46:39,花蓮縣政府南方  6.0  公里 (位於花蓮縣近海),23.94,121.63,5.1,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081915463936
131,20210819074405,000,2,2021-08-19 07:44:05,嘉義縣政府東方  46.2  公里 (位於嘉義縣阿里山鄉),23.44,120.74,5.8,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081907440533
132,20210818032231,086,2,2021-08-18 03:22:31,南投縣政府東南東方  45.2  公里 (位於南投縣信義鄉),23.72,121.09,33.7,4.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081803223144086
133,20210816064435,000,3,2021-08-16 06:44:35,臺南市政府北方  15.4  公里 (位於臺南市西港區),23.13,120.19,13.7,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081606443531
134,20210813143651,000,3,2021-08-13 14:36:51,花蓮縣政府南方  14.8  公里 (位於花蓮縣近海),23.86,121.64,5.0,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081314365137
135,20210813142355,000,3,2021-08-13 14:23:55,花蓮縣政府南方  14.7  公里 (位於花蓮縣近海),23.86,121.64,6.4,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081314235539
136,20210813142317,000,3,2021-08-13 14:23:17,花蓮縣政府南方  13.9  公里 (位於花蓮縣近海),23.87,121.62,5.0,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081314231737
137,20210813131859,000,2,2021-08-13 13:18:59,臺東縣政府西北西方  29.0  公里 (位於臺東縣延平鄉),22.83,120.88,5.0,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081313185937
138,20210812100855,000,4,2021-08-12 10:08:55,高雄市政府北北東方  78.2  公里 (位於高雄市那瑪夏區),23.22,120.71,12.4,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081210085539
139,20210810185109,000,2,2021-08-10 18:51:09,花蓮縣政府西方  13.6  公里 (位於花蓮縣秀林鄉),23.97,121.49,18.7,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081018510931
140,20210810091950,000,2,2021-08-10 09:19:50,臺東縣政府北北東方  41.7  公里 (位於臺東縣東河鄉),23.1,121.31,13.0,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081009195034
141,20210810062941,000,2,2021-08-10 06:29:41,花蓮縣政府南南西方  102.4  公里 (位於花蓮縣富里鄉),23.11,121.3,11.1,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081006294137
142,20210810055001,000,2,2021-08-10 05:50:01,臺東縣政府北北東方  41.9  公里 (位於臺東縣東河鄉),23.1,121.31,11.9,4.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081005500143
143,20210810013651,000,3,2021-08-10 01:36:51,宜蘭縣政府南南東方  36.4  公里 (位於臺灣東部海域),24.44,121.92,14.5,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021081001365134
144,20210809225836,000,1,2021-08-09 22:58:36,南投縣政府東南方  33.2  公里 (位於南投縣信義鄉),23.67,120.9,11.7,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080922583634
145,20210809002502,000,4,2021-08-09 00:25:02,花蓮縣政府南南西方  8.2  公里 (位於花蓮縣壽豐鄉),23.92,121.59,8.4,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080900250233
146,20210808182406,000,3,2021-08-08 18:24:06,花蓮縣政府西南方  34.8  公里 (位於花蓮縣萬榮鄉),23.74,121.42,21.6,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080818240636
147,20210808170843,000,2,2021-08-08 17:08:43,花蓮縣政府北北東方  30.2  公里 (位於花蓮縣秀林鄉),24.25,121.71,14.5,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080817084331
148,20210808042432,085,4,2021-08-08 04:24:32,高雄市政府北北東方  78.9  公里 (位於高雄市那瑪夏區),23.23,120.72,9.6,4.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080804243243085
149,20210807232801,000,3,2021-08-07 23:28:01,花蓮縣政府南南西方  17.5  公里 (位於花蓮縣近海),23.84,121.59,5.0,3.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080723280138
150,20210807134359,000,2,2021-08-07 13:43:59,宜蘭縣政府東方  49.8  公里 (位於臺灣東部海域),24.75,122.26,10.7,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080713435942
151,20210807010900,000,3,2021-08-07 01:09:00,花蓮縣政府南南西方  96.2  公里 (位於花蓮縣富里鄉),23.17,121.3,5.4,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080701090036
152,20210807000112,000,3,2021-08-07 00:01:12,花蓮縣政府南南西方  97.1  公里 (位於花蓮縣富里鄉),23.17,121.29,8.2,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080700011236
153,20210806202852,084,4,2021-08-06 20:28:52,花蓮縣政府南南西方  98.4  公里 (位於花蓮縣富里鄉),23.16,121.29,5.0,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080620285242084
154,20210806194015,083,4,2021-08-06 19:40:15,花蓮縣政府南南西方  97.1  公里 (位於花蓮縣富里鄉),23.16,121.3,7.1,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619401542083
155,20210806193913,082,4,2021-08-06 19:39:13,花蓮縣政府南南西方  98.7  公里 (位於花蓮縣富里鄉),23.15,121.29,5.0,4.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619391346082
156,20210806193730,081,4,2021-08-06 19:37:30,花蓮縣政府南南西方  100.6  公里 (位於花蓮縣富里鄉),23.14,121.28,6.0,4.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619373041081
157,20210806192858,000,4,2021-08-06 19:28:58,花蓮縣政府南南西方  100.0  公里 (位於花蓮縣富里鄉),23.14,121.29,6.3,3.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619285838
158,20210806192059,000,4,2021-08-06 19:20:59,花蓮縣政府南南西方  97.7  公里 (位於花蓮縣富里鄉),23.16,121.29,5.9,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619205939
159,20210806191912,000,4,2021-08-06 19:19:12,花蓮縣政府南南西方  99.5  公里 (位於花蓮縣富里鄉),23.14,121.29,7.6,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619191237
160,20210806191645,000,3,2021-08-06 19:16:45,花蓮縣政府南南西方  95.1  公里 (位於花蓮縣富里鄉),23.19,121.29,9.9,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619164535
161,20210806191230,080,4,2021-08-06 19:12:30,花蓮縣政府南南西方  98.7  公里 (位於花蓮縣富里鄉),23.15,121.29,5.8,5.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080619123054080
162,20210806161104,079,3,2021-08-06 16:11:04,宜蘭縣政府東方  45.7  公里 (位於臺灣東部海域),24.79,122.21,7.5,5.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080616110455079
163,20210805212320,000,2,2021-08-05 21:23:20,宜蘭縣政府東方  48.3  公里 (位於臺灣東部海域),24.8,122.23,12.9,4.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080521232043
164,20210805210844,000,1,2021-08-05 21:08:44,花蓮縣政府南方  23.9  公里 (位於花蓮縣近海),23.78,121.65,36.3,3.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080521084438
165,20210805131212,000,2,2021-08-05 13:12:12,花蓮縣政府南方  11.2  公里 (位於花蓮縣近海),23.89,121.64,8.1,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080513121232
166,20210805055628,078,3,2021-08-05 05:56:28,宜蘭縣政府東方  44.3  公里 (位於臺灣東部海域),24.73,122.2,16.2,5.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080505562852078
167,20210805055433,000,2,2021-08-05 05:54:33,宜蘭縣政府東方  56.5  公里 (位於臺灣東部海域),24.8,122.32,22.3,4.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080505543343
168,20210805055323,000,2,2021-08-05 05:53:23,宜蘭縣政府東方  51.1  公里 (位於臺灣東部海域),24.78,122.27,18.6,4.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080505532345
169,20210805055044,077,4,2021-08-05 05:50:44,宜蘭縣政府東方  70.1  公里 (位於臺灣東部海域),24.8,122.45,16.7,6.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080505504461077
170,20210804160308,000,2,2021-08-04 16:03:08,花蓮縣政府西南西方  17.0  公里 (位於花蓮縣秀林鄉),23.93,121.47,19.3,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080416030830
171,20210803080531,000,2,2021-08-03 08:05:31,宜蘭縣政府東北方  19.7  公里 (位於宜蘭縣近海),24.85,121.91,104.7,4.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080308053144
172,20210802171318,000,3,2021-08-02 17:13:18,臺東縣政府東南東方  34.3  公里 (位於臺東縣綠島鄉),22.65,121.47,18.0,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080217131842
173,20210801085518,000,2,2021-08-01 08:55:18,花蓮縣政府西南西方  18.3  公里 (位於花蓮縣秀林鄉),23.91,121.46,19.8,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021080108551832
174,20210730065517,076,4,2021-07-30 06:55:17,花蓮縣政府南方  17.1  公里 (位於花蓮縣近海),23.84,121.59,5.0,4.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021073006551745076
175,20210729232117,075,4,2021-07-29 23:21:17,花蓮縣政府西南西方  18.9  公里 (位於花蓮縣秀林鄉),23.9,121.46,20.2,4.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072923211741075
176,20210729184137,074,3,2021-07-29 18:41:37,花蓮縣政府西北西方  10.5  公里 (位於花蓮縣秀林鄉),24.04,121.53,17.5,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072918413740074
177,20210726225926,000,2,2021-07-26 22:59:26,花蓮縣政府北北西方  1.2  公里 (位於花蓮縣花蓮市),24.0,121.61,8.2,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072622592633
178,20210726194011,073,4,2021-07-26 19:40:11,花蓮縣政府北北西方  3.6  公里 (位於花蓮縣新城鄉),24.02,121.6,5.0,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072619401142073
179,20210726193959,000,3,2021-07-26 19:39:59,花蓮縣政府西北西方  4.8  公里 (位於花蓮縣新城鄉),24.02,121.58,10.2,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072619395935
180,20210724081311,000,3,2021-07-24 08:13:11,臺東縣政府南方  76.5  公里 (位於臺灣東南部海域),22.07,121.05,9.2,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072408131140
181,20210724034436,000,4,2021-07-24 03:44:36,花蓮縣政府北北東方  17.8  公里 (位於花蓮縣近海),24.14,121.69,9.8,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072403443635
182,20210723081122,000,3,2021-07-23 08:11:22,臺東縣政府南方  85.2  公里 (位於臺灣東南部海域),21.99,121.1,31.4,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072308112240
183,20210722101224,000,3,2021-07-22 10:12:24,花蓮縣政府南偏西方  10.1  公里 (位於花蓮縣壽豐鄉),23.91,121.58,7.4,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021072210122434
184,20210719024448,000,2,2021-07-19 02:44:48,花蓮縣政府西南方  8.4  公里 (位於花蓮縣吉安鄉),23.94,121.56,10.5,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071902444830
185,20210719024047,000,4,2021-07-19 02:40:47,花蓮縣政府南偏西方  6.9  公里 (位於花蓮縣壽豐鄉),23.93,121.6,8.6,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071902404739
186,20210718225052,000,3,2021-07-18 22:50:52,苗栗縣政府東偏北方  7.2  公里 (位於苗栗縣頭屋鄉),24.59,120.88,7.4,2.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071822505229
187,20210718192608,000,2,2021-07-18 19:26:08,花蓮縣政府北偏西方  4.3  公里 (位於花蓮縣新城鄉),24.03,121.61,8.8,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071819260834
188,20210718192542,072,4,2021-07-18 19:25:42,花蓮縣政府東北方  4.7  公里 (位於花蓮縣近海),24.02,121.65,5.0,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071819254242072
189,20210718123549,000,4,2021-07-18 12:35:49,花蓮縣政府南偏西方  19.8  公里 (位於花蓮縣壽豐鄉),23.82,121.55,6.1,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071812354932
190,20210718081132,000,3,2021-07-18 08:11:32,花蓮縣政府南偏西方  31.8  公里 (位於花蓮縣鳳林鎮),23.74,121.46,26.0,3.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071808113238
191,20210718030722,000,2,2021-07-18 03:07:22,花蓮縣政府南偏西方  11.4  公里 (位於花蓮縣壽豐鄉),23.89,121.59,10.0,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071803072230
192,20210717233704,000,2,2021-07-17 23:37:04,花蓮縣政府北偏西方  13.3  公里 (位於花蓮縣秀林鄉),24.11,121.59,11.2,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071723370435
193,20210717084311,000,4,2021-07-17 08:43:11,花蓮縣政府南方  5.2  公里 (位於花蓮縣近海),23.94,121.62,12.4,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071708431132
194,20210717040053,000,3,2021-07-17 04:00:53,花蓮縣政府西方  6.0  公里 (位於花蓮縣花蓮市),24.0,121.56,9.6,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071704005335
195,20210717040047,000,3,2021-07-17 04:00:47,花蓮縣政府西偏南方  3.7  公里 (位於花蓮縣花蓮市),23.98,121.59,7.4,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071704004735
196,20210717035947,000,3,2021-07-17 03:59:47,花蓮縣政府西偏南方  2.2  公里 (位於花蓮縣花蓮市),23.98,121.6,5.7,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071703594739
197,20210717032224,000,3,2021-07-17 03:22:24,花蓮縣政府南偏西方  8.2  公里 (位於花蓮縣吉安鄉),23.92,121.58,5.3,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071703222433
198,20210716221401,000,3,2021-07-16 22:14:01,花蓮縣政府西偏南方  1.1  公里 (位於花蓮縣花蓮市),23.99,121.61,5.7,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071622140139
199,20210716090804,000,3,2021-07-16 09:08:04,花蓮縣政府西偏南方  3.4  公里 (位於花蓮縣花蓮市),23.98,121.59,6.9,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071609080431
200,20210716075425,000,3,2021-07-16 07:54:25,花蓮縣政府西偏南方  3.5  公里 (位於花蓮縣花蓮市),23.98,121.59,5.0,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607542531
201,20210716075005,000,3,2021-07-16 07:50:05,花蓮縣政府西方  5.8  公里 (位於花蓮縣吉安鄉),23.99,121.56,7.4,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607500533
202,20210716074930,000,3,2021-07-16 07:49:30,花蓮縣政府西南方  2.8  公里 (位於花蓮縣花蓮市),23.97,121.6,7.8,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607493036
203,20210716073510,000,3,2021-07-16 07:35:10,花蓮縣政府西偏南方  4.0  公里 (位於花蓮縣吉安鄉),23.98,121.58,5.0,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607351032
204,20210716073418,000,3,2021-07-16 07:34:18,花蓮縣政府西南方  3.9  公里 (位於花蓮縣吉安鄉),23.96,121.6,10.2,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607341835
205,20210716073334,071,4,2021-07-16 07:33:34,花蓮縣政府西方  4.5  公里 (位於花蓮縣吉安鄉),23.98,121.58,8.3,4.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607333442071
206,20210716073329,070,4,2021-07-16 07:33:29,花蓮縣政府西南方  2.6  公里 (位於花蓮縣花蓮市),23.97,121.6,6.9,4.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607332943070
207,20210716073246,000,2,2021-07-16 07:32:46,花蓮縣政府西方  3.9  公里 (位於花蓮縣花蓮市),24.0,121.58,9.7,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607324630
208,20210716073146,000,4,2021-07-16 07:31:46,花蓮縣政府西南方  2.4  公里 (位於花蓮縣近海),23.97,121.61,5.5,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607314639
209,20210716073105,000,3,2021-07-16 07:31:05,花蓮縣政府西南方  3.8  公里 (位於花蓮縣吉安鄉),23.97,121.59,9.8,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607310535
210,20210716073025,000,4,2021-07-16 07:30:25,花蓮縣政府西偏南方  2.1  公里 (位於花蓮縣花蓮市),23.98,121.6,8.3,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607302537
211,20210716072926,069,4,2021-07-16 07:29:26,花蓮縣政府南偏西方  2.4  公里 (位於花蓮縣近海),23.97,121.61,5.4,4.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607292647069
212,20210716071630,000,3,2021-07-16 07:16:30,花蓮縣政府東南方  1.6  公里 (位於花蓮縣近海),23.98,121.63,7.5,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607163031
213,20210716070744,000,3,2021-07-16 07:07:44,花蓮縣政府南偏西方  2.2  公里 (位於花蓮縣近海),23.97,121.62,9.5,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607074434
214,20210716070504,068,4,2021-07-16 07:05:04,花蓮縣政府西南方  2.8  公里 (位於花蓮縣花蓮市),23.97,121.6,6.8,4.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071607050447068
215,20210715204027,000,3,2021-07-15 20:40:27,花蓮縣政府西偏南方  2.1  公里 (位於花蓮縣花蓮市),23.98,121.6,7.0,3.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071520402735
216,20210715084633,000,3,2021-07-15 08:46:33,花蓮縣政府西南方  1.9  公里 (位於花蓮縣花蓮市),23.98,121.61,6.0,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071508463333
217,20210715011619,000,3,2021-07-15 01:16:19,花蓮縣政府西南方  25.4  公里 (位於花蓮縣秀林鄉),23.83,121.44,18.9,3.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071501161938
218,20210715010044,067,4,2021-07-15 01:00:44,花蓮縣政府南偏西方  7.8  公里 (位於花蓮縣壽豐鄉),23.92,121.6,6.1,4.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071501004447067
219,20210714231932,000,3,2021-07-14 23:19:32,花蓮縣政府南偏西方  7.1  公里 (位於花蓮縣壽豐鄉),23.93,121.6,7.2,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071423193234
220,20210714215305,000,3,2021-07-14 21:53:05,花蓮縣政府南偏西方  5.9  公里 (位於花蓮縣吉安鄉),23.94,121.59,8.2,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071421530533
221,20210714205533,066,4,2021-07-14 20:55:33,花蓮縣政府南方  2.0  公里 (位於花蓮縣近海),23.97,121.62,9.0,4.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071420553341066
222,20210714200823,000,3,2021-07-14 20:08:23,花蓮縣政府西偏南方  .9  公里 (位於花蓮縣花蓮市),23.99,121.61,6.9,2.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071420082329
223,20210714173043,000,2,2021-07-14 17:30:43,花蓮縣政府西南方  2.4  公里 (位於花蓮縣近海),23.97,121.61,8.8,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071417304331
224,20210714171855,000,3,2021-07-14 17:18:55,花蓮縣政府南偏西方  2.6  公里 (位於花蓮縣近海),23.97,121.61,8.9,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071417185534
225,20210714164933,000,2,2021-07-14 16:49:33,花蓮縣政府南偏西方  7.9  公里 (位於花蓮縣吉安鄉),23.93,121.58,8.4,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071416493330
226,20210714160837,000,2,2021-07-14 16:08:37,花蓮縣政府西南方  6.1  公里 (位於花蓮縣吉安鄉),23.95,121.59,5.9,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071416083730
227,20210714123817,000,4,2021-07-14 12:38:17,花蓮縣政府西偏南方  4.7  公里 (位於花蓮縣吉安鄉),23.97,121.58,5.0,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071412381736
228,20210714123045,000,3,2021-07-14 12:30:45,花蓮縣政府南偏東方  4.9  公里 (位於花蓮縣近海),23.95,121.63,5.8,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071412304530
229,20210714122827,000,4,2021-07-14 12:28:27,花蓮縣政府南方  3.4  公里 (位於花蓮縣近海),23.96,121.62,5.0,3.7,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071412282737
230,20210714121836,000,3,2021-07-14 12:18:36,花蓮縣政府南偏西方  3.2  公里 (位於花蓮縣近海),23.96,121.61,5.1,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071412183631
231,20210714115911,000,2,2021-07-14 11:59:11,花蓮縣政府南偏西方  6.9  公里 (位於花蓮縣吉安鄉),23.93,121.59,8.6,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071411591131
232,20210714113633,065,4,2021-07-14 11:36:33,花蓮縣政府南偏西方  4.1  公里 (位於花蓮縣吉安鄉),23.96,121.6,8.9,4.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071411363345065
233,20210714112319,000,3,2021-07-14 11:23:19,花蓮縣政府南方  4.0  公里 (位於花蓮縣近海),23.96,121.63,7.5,2.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071411231929
234,20210714111847,000,4,2021-07-14 11:18:47,花蓮縣政府南偏西方  2.8  公里 (位於花蓮縣近海),23.97,121.61,5.3,3.9,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071411184739
235,20210714103703,000,2,2021-07-14 10:37:03,花蓮縣政府西偏南方  4.1  公里 (位於花蓮縣吉安鄉),23.97,121.59,6.5,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071410370332
236,20210714101919,000,3,2021-07-14 10:19:19,花蓮縣政府南偏西方  3.3  公里 (位於花蓮縣近海),23.96,121.61,5.4,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071410191932
237,20210714095645,000,3,2021-07-14 09:56:45,花蓮縣政府東南方  10.1  公里 (位於花蓮縣近海),23.91,121.67,6.4,3.3,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071409564533
238,20210714095100,000,3,2021-07-14 09:51:00,花蓮縣政府西偏南方  19.4  公里 (位於花蓮縣秀林鄉),23.9,121.45,20.8,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071409510034
239,20210714085043,000,2,2021-07-14 08:50:43,花蓮縣政府西偏南方  4.0  公里 (位於花蓮縣吉安鄉),23.98,121.58,9.4,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071408504330
240,20210714085036,000,2,2021-07-14 08:50:36,花蓮縣政府西方  4.7  公里 (位於花蓮縣吉安鄉),23.99,121.57,6.6,3.2,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071408503632
241,20210714081656,000,4,2021-07-14 08:16:56,花蓮縣政府南方  5.2  公里 (位於花蓮縣近海),23.94,121.62,5.0,3.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071408165630
242,20210714081157,064,4,2021-07-14 08:11:57,花蓮縣政府南方  4.8  公里 (位於花蓮縣近海),23.95,121.61,5.0,4.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071408115740064
243,20210714074526,063,4,2021-07-14 07:45:26,花蓮縣政府南偏東方  8.1  公里 (位於花蓮縣近海),23.93,121.66,5.4,5.0,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407452650063
244,20210714073734,000,3,2021-07-14 07:37:34,花蓮縣政府南偏西方  7.5  公里 (位於花蓮縣近海),23.92,121.61,9.3,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407373434
245,20210714072559,000,2,2021-07-14 07:25:59,花蓮縣政府西南方  8.9  公里 (位於花蓮縣吉安鄉),23.93,121.57,8.6,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407255934
246,20210714072504,000,3,2021-07-14 07:25:04,花蓮縣政府南偏西方  9.1  公里 (位於花蓮縣吉安鄉),23.92,121.57,8.4,3.1,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407250431
247,20210714072426,000,3,2021-07-14 07:24:26,花蓮縣政府西南方  4.4  公里 (位於花蓮縣吉安鄉),23.96,121.6,7.8,3.6,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407242636
248,20210714072230,000,3,2021-07-14 07:22:30,花蓮縣政府南偏西方  7.0  公里 (位於花蓮縣吉安鄉),23.93,121.59,8.8,3.4,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407223034
249,20210714071444,000,3,2021-07-14 07:14:44,花蓮縣政府西南方  4.1  公里 (位於花蓮縣吉安鄉),23.96,121.59,10.6,3.8,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407144438
250,20210714071430,062,4,2021-07-14 07:14:30,花蓮縣政府西南方  3.0  公里 (位於花蓮縣花蓮市),23.97,121.6,6.8,4.5,https://scweb.cwb.gov.tw//zh-tw/earthquake/details/2021071407143045062
